REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME
IGOJO16186,21-04-2023 18:56,24-04-2023 18:56,ZEGJ2096975,20,L,22-04-2023 03:37
IGOJO16186,21-04-2023 18:56,24-04-2023 18:56,VGPF5600684,20,L,22-04-2023 04:37
IGOJO16186,21-04-2023 18:56,24-04-2023 18:56,BBZF5962181,20,L,22-04-2023 03:28
IGOJO16186,21-04-2023 18:56,24-04-2023 18:56,YANZ1367058,20,L,21-04-2023 21:52
IGOJO16186,21-04-2023 18:56,24-04-2023 18:56,OZPK5914166,20,L,22-04-2023 03:00
IGOJO16186,21-04-2023 18:56,24-04-2023 18:56,ZSSJ1160511,20,L,22-04-2023 04:40
IGOJO16186,21-04-2023 18:56,24-04-2023 18:56,LHRK3738318,20,L,23-04-2023 00:03
IGOJO16187,21-04-2023 19:00,24-04-2023 19:00,XPJV9422400,20,L,23-04-2023 00:47
IGOJO16187,21-04-2023 19:00,24-04-2023 19:00,RHMJ2727681,20,L,23-04-2023 02:44
IGOJO16187,21-04-2023 19:00,24-04-2023 19:00,WBQG6154890,20,L,23-04-2023 00:44
IGOJO16187,21-04-2023 19:00,24-04-2023 19:00,XFHY8547969,20,L,23-04-2023 04:01
EXP37025-129674,21-04-2023 19:02,21-04-2023 19:02,GPWY3347446,40,L,24-04-2023 12:47
EXP37037-129704,21-04-2023 19:57,21-04-2023 19:57,CZCY6083859,40,L,24-04-2023 13:02
EFS36399,22-04-2023 18:39,25-04-2023 18:39,RHZT6187404,20,E,24-04-2023 15:14
EFS36399,22-04-2023 18:39,25-04-2023 18:39,LVYE7535898,20,E,24-04-2023 15:14
EFS36399,22-04-2023 18:39,25-04-2023 18:39,DBSH5109648,20,E,24-04-2023 15:10
EFS36399,22-04-2023 18:39,25-04-2023 18:39,JJVE0386851,20,E,23-04-2023 16:26
EFS36399,22-04-2023 18:39,25-04-2023 18:39,FYSR0718428,20,E,24-04-2023 15:14
EFS36399,22-04-2023 18:39,25-04-2023 18:39,WCFK6992102,20,E,23-04-2023 16:28
EFS36399,22-04-2023 18:39,25-04-2023 18:39,OYOF1829797,20,E,24-04-2023 03:17
EFS36399,22-04-2023 18:39,25-04-2023 18:39,UTHP2967733,20,E,23-04-2023 16:28
EFS36399,22-04-2023 18:39,25-04-2023 18:39,ACWZ9928190,20,E,23-04-2023 16:26
EFS36399,22-04-2023 18:39,25-04-2023 18:39,BOKU4192836,20,E,24-04-2023 03:17
IGOJO16240,24-04-2023 22:10,27-04-2023 22:10,VTHC4830036,40,L,24-04-2023 23:37
IGOJO16240,24-04-2023 22:10,27-04-2023 22:10,EDYP8754226,40,L,25-04-2023 00:44
IGOJO16240,24-04-2023 22:10,27-04-2023 22:10,RNZT7717728,40,L,25-04-2023 00:49
IGOJO16240,24-04-2023 22:10,27-04-2023 22:10,DGSX2521630,40,L,25-04-2023 01:30
IGOJO16240,24-04-2023 22:10,27-04-2023 22:10,AYJN2662564,40,L,25-04-2023 00:22
EFS36510,26-04-2023 19:37,29-04-2023 19:37,NBXA6625945,20,E,27-04-2023 04:04
EFS36510,26-04-2023 19:37,29-04-2023 19:37,BNOE9249240,20,E,27-04-2023 02:21
EFS36510,26-04-2023 19:37,29-04-2023 19:37,JJZL1043912,20,E,27-04-2023 03:29
EFS36510,26-04-2023 19:37,29-04-2023 19:37,XMMV3196085,20,E,27-04-2023 02:42
IGOJO16335,26-04-2023 19:42,29-04-2023 19:42,QFIC7201099,20,L,26-04-2023 22:56
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,SMPH1215457,20,L,29-04-2023 10:51
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,CWGR6141724,20,L,29-04-2023 10:50
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,YBDI4732271,20,L,29-04-2023 10:49
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,SFED3287547,20,L,29-04-2023 10:50
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,UCCC3635283,20,L,29-04-2023 10:48
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,MXVI1236246,20,L,29-04-2023 10:47
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,BTUY9737813,20,L,29-04-2023 10:48
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,EGKQ1589559,20,L,29-04-2023 10:47
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,NJMK7401494,20,L,29-04-2023 10:44
EXP37194-129976,26-04-2023 20:16,26-04-2023 20:16,AMAI3280006,20,L,29-04-2023 10:48
IGOJO16339,26-04-2023 20:18,29-04-2023 20:18,VNPV6422879,40,L,30-04-2023 21:56
IGOJO16339,26-04-2023 20:18,29-04-2023 20:18,IBCN5826347,40,L,01-05-2023 01:18
IGOJO16339,26-04-2023 20:18,29-04-2023 20:18,UEGI0398720,40,L,01-05-2023 01:17
IGOJO16339,26-04-2023 20:18,29-04-2023 20:18,KXYP0561039,40,L,30-04-2023 21:57
IGOJO16340,26-04-2023 20:21,29-04-2023 20:21,TPFA9754427,20,L,28-04-2023 23:59
IGOJO16340,26-04-2023 20:21,29-04-2023 20:21,JAFC2753772,20,L,29-04-2023 02:21
EXP37205-130000,26-04-2023 20:36,26-04-2023 20:36,DYTH3997482,40,L,27-04-2023 09:27
EXP37205-130000,26-04-2023 20:36,26-04-2023 20:36,IQBN3753516,40,L,27-04-2023 09:30
EXP37156-130112,26-04-2023 20:42,26-04-2023 20:42,WNSL7498420,20,L,30-04-2023 07:26
EXP37241-130114,26-04-2023 20:43,26-04-2023 20:43,IIJT6939908,20,L,30-04-2023 07:16
EXP37211-130041,26-04-2023 20:45,26-04-2023 20:45,IMVU8546825,20,L,27-04-2023 09:14
IGOJO03606,26-04-2023 21:14,29-04-2023 21:14,AWRE6587179,40,L,26-04-2023 20:14
IGOJO03606,26-04-2023 21:14,29-04-2023 21:14,KTXI4100913,40,L,26-04-2023 20:14
IGOJO03608,26-04-2023 21:24,29-04-2023 21:24,VWQI3739132,40,L,28-04-2023 01:43
IGOJO16373,27-04-2023 15:47,30-04-2023 15:47,FYAV6758106,40,L,29-04-2023 22:21
IGOJO16373,27-04-2023 15:47,30-04-2023 15:47,BXEJ9890659,40,L,29-04-2023 22:22
IGOJO16373,27-04-2023 15:47,30-04-2023 15:47,PGPQ9059119,40,L,01-05-2023 01:56
IGOJO16373,27-04-2023 15:47,30-04-2023 15:47,XMMH1056687,40,L,01-05-2023 02:58
IGOJO16373,27-04-2023 15:47,30-04-2023 15:47,ATSE0509420,40,L,01-05-2023 09:05
IGOJO16373,27-04-2023 15:47,30-04-2023 15:47,ZGHY5467662,40,L,01-05-2023 00:53
IGOJO16373,27-04-2023 15:47,30-04-2023 15:47,NOPK0166896,40,L,30-04-2023 00:56
IGOJO16373,27-04-2023 15:47,30-04-2023 15:47,PXLL4778708,40,L,30-04-2023 23:53
MTZEFS18713,27-04-2023 16:31,30-04-2023 16:31,MDOL3295140,40,E,27-04-2023 15:06
MTZEFS18716,27-04-2023 16:51,30-04-2023 16:51,JGWN2189406,20,E,27-04-2023 15:26
IGOJO16388,27-04-2023 17:50,30-04-2023 17:50,STWI5051547,40,L,28-04-2023 11:41
IGOJO16388,27-04-2023 17:50,30-04-2023 17:50,HNTU5608588,40,L,28-04-2023 04:58
IGOJO16388,27-04-2023 17:50,30-04-2023 17:50,OOUX8728773,40,L,28-04-2023 04:28
IGOJO16388,27-04-2023 17:50,30-04-2023 17:50,EGRX2904703,40,L,28-04-2023 04:05
IGOJO16388,27-04-2023 17:50,30-04-2023 17:50,GGOG8575317,40,L,28-04-2023 02:52
EXP37256-130162,27-04-2023 18:00,27-04-2023 18:00,CNQB9564875,40,L,28-04-2023 08:16
EXP37297-130250,28-04-2023 14:56,28-04-2023 14:56,VVIE6895403,40,L,30-04-2023 07:22
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,BSXX5179152,20,L,30-04-2023 22:51
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,IIKC8812544,20,L,01-05-2023 02:39
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,TINT4255577,20,L,30-04-2023 21:03
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,SITP5940221,20,L,30-04-2023 23:25
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,ABOG1459033,20,L,29-04-2023 21:18
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,TGIQ1388625,20,L,30-04-2023 21:53
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,IHQE9606148,20,L,01-05-2023 09:18
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,ZCVF0383691,20,L,01-05-2023 04:28
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,ATUI8010891,20,L,29-04-2023 19:32
IGOJO02313,28-04-2023 21:08,01-05-2023 21:08,VELP2619238,20,L,30-04-2023 22:45
MTZEFS18776,29-04-2023 09:00,02-05-2023 09:00,XRIC0426506,40,E,29-04-2023 07:31
IGOJO16323,26-04-2023 18:57,29-04-2023 18:57,GEIC8355759,40,L,27-04-2023 00:28
IGOJO03574,19-04-2023 14:07,22-04-2023 14:07,JOQR4415945,20,L,26-04-2023 20:34
EXP37218-130048,26-04-2023 19:14,26-04-2023 19:14,CAST6652890,40,L,28-04-2023 10:25
IGOJO16334,26-04-2023 19:24,29-04-2023 19:24,GZPG0797306,20,L,26-04-2023 18:14
IGOJO16334,26-04-2023 19:24,29-04-2023 19:24,QSPC8643410,20,L,26-04-2023 18:12
IGOJO16334,26-04-2023 19:24,29-04-2023 19:24,MXAV3358383,20,L,26-04-2023 18:12
IGOJO16334,26-04-2023 19:24,29-04-2023 19:24,QBME4611098,20,L,26-04-2023 18:13
IGOJO16334,26-04-2023 19:24,29-04-2023 19:24,SVXY5282927,20,L,26-04-2023 18:13
EFS36509,26-04-2023 19:29,29-04-2023 19:29,QXAS3942456,40,E,27-04-2023 09:44
EXP37208-130033,26-04-2023 19:37,26-04-2023 19:37,KPJJ7674075,40,L,28-04-2023 10:25
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,PTOB1253470,20,L,28-04-2023 07:57
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,XJMK5341832,20,L,28-04-2023 07:55
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,ASLA9626254,20,L,28-04-2023 07:57
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,AANW4976994,20,L,28-04-2023 07:57
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,LYFT0093797,20,L,28-04-2023 07:56
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,QDUD2257420,20,L,28-04-2023 07:56
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,PQPA1175213,20,L,28-04-2023 07:56
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,AUVE7752202,20,L,28-04-2023 07:57
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,AWPL1137285,20,L,28-04-2023 07:57
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,ABFU9087359,20,L,28-04-2023 07:55
EXP37010-129654,26-04-2023 20:07,26-04-2023 20:07,ETDP3893299,20,L,28-04-2023 07:56
EFS36512,26-04-2023 22:30,29-04-2023 22:30,YXZC4029404,40,E,27-04-2023 06:23
EFS36513,26-04-2023 22:32,29-04-2023 22:32,YVYT4721702,20,E,27-04-2023 05:25
IGOJO16342,26-04-2023 22:26,29-04-2023 22:26,OTVE7325021,40,L,27-04-2023 06:42
EFS36515,26-04-2023 22:37,29-04-2023 22:37,RRAU5239388,40,E,27-04-2023 10:00
MTZEFS18701,27-04-2023 03:37,30-04-2023 03:37,SDTV6519811,20,E,27-04-2023 02:10
MTZEFS18701,27-04-2023 03:37,30-04-2023 03:37,QQCY3140666,20,E,27-04-2023 02:09
MTZEFS18706,27-04-2023 05:55,30-04-2023 05:55,JBNP6573385,40,E,27-04-2023 04:27
IGOJO16345,27-04-2023 06:53,30-04-2023 06:53,MSNT1648127,20,L,27-04-2023 19:25
IGOJO16345,27-04-2023 06:53,30-04-2023 06:53,RCOB3317315,20,L,27-04-2023 19:27
IGOJO16161,21-04-2023 15:35,24-04-2023 15:35,KAVJ9407545,40,L,24-04-2023 14:17
IGOJO16161,21-04-2023 15:35,24-04-2023 15:35,SLBG9648668,40,L,24-04-2023 12:48
IGOJO16161,21-04-2023 15:35,24-04-2023 15:35,QYNH5904382,40,L,24-04-2023 10:41
IGOJO16161,21-04-2023 15:35,24-04-2023 15:35,PUOG6681292,40,L,24-04-2023 14:33
IGOJO16161,21-04-2023 15:35,24-04-2023 15:35,PXIJ9032484,40,L,24-04-2023 02:22
EFS36371,21-04-2023 17:30,24-04-2023 17:30,NGJW2985585,40,E,22-04-2023 07:43
EFS36371,21-04-2023 17:30,24-04-2023 17:30,KRDL6419528,40,E,24-04-2023 03:16
EXP37104-129805,21-04-2023 17:30,21-04-2023 17:30,LYLX8054861,40,L,24-04-2023 11:54
EXP37104-129805,21-04-2023 17:30,21-04-2023 17:30,TEOB0092240,40,L,24-04-2023 11:49
MTZEFS18597,22-04-2023 00:11,25-04-2023 00:11,VIWK6470216,40,E,27-04-2023 11:13
MTZEFS18604,22-04-2023 03:51,25-04-2023 03:51,PBPC2333518,40,E,22-04-2023 02:22
MTZEFS18616,22-04-2023 18:04,25-04-2023 18:04,XHXL8804010,40,E,22-04-2023 16:35
EFS36398,22-04-2023 18:04,25-04-2023 18:04,RROF7566317,40,E,23-04-2023 13:13
EFS36398,22-04-2023 18:04,25-04-2023 18:04,CYVV4803589,40,E,22-04-2023 18:08
EFS36408,22-04-2023 23:27,25-04-2023 23:27,SYLX6181311,40,E,23-04-2023 00:43
EFS36427,23-04-2023 19:23,26-04-2023 19:23,YQPK7708682,20,E,24-04-2023 10:45
EFS18492-244434-428201,16-04-2023 09:13,19-04-2023 09:13,KAXV9322389,40,L,27-04-2023 00:32
EFS36645,01-05-2023 18:38,04-05-2023 18:38,JDLN2334315,20,E,01-05-2023 17:25
MTZEFS18697,27-04-2023 00:41,30-04-2023 00:41,QUOS4298980,20,E,26-04-2023 23:12
MTZEFS18698,27-04-2023 01:18,30-04-2023 01:18,XFHG6220012,20,E,26-04-2023 23:52
MTZEFS18698,27-04-2023 01:18,30-04-2023 01:18,ZLXW6662911,20,E,26-04-2023 23:51
MTZEFS18700,27-04-2023 03:19,30-04-2023 03:19,KZEZ9520006,20,E,27-04-2023 01:51
MTZEFS18704,27-04-2023 04:15,30-04-2023 04:15,QMCC7700453,20,E,27-04-2023 02:47
MTZEFS18705,27-04-2023 05:36,30-04-2023 05:36,GYQE7099675,40,E,27-04-2023 04:09
IGOJO16344,27-04-2023 06:49,30-04-2023 06:49,GVSD8077934,20,L,29-04-2023 21:43
IGOJO16344,27-04-2023 06:49,30-04-2023 06:49,SAPZ3087108,20,L,29-04-2023 21:23
IGOJO16352,27-04-2023 12:11,30-04-2023 12:11,CYVY4450780,40,L,27-04-2023 22:38
EFS36524,27-04-2023 13:59,30-04-2023 13:59,DIDH6598526,40,E,27-04-2023 16:02
EFS36524,27-04-2023 13:59,30-04-2023 13:59,YRTW5609723,40,E,27-04-2023 16:03
EFS36524,27-04-2023 13:59,30-04-2023 13:59,VROV7509115,40,E,27-04-2023 14:57
EFS36526,27-04-2023 14:26,30-04-2023 14:26,ZHOJ0670033,20,E,28-04-2023 02:39
EFS36528,27-04-2023 14:35,30-04-2023 14:35,VJNP4904511,20,E,28-04-2023 16:49
IGOJO16374,27-04-2023 15:56,30-04-2023 15:56,RFDQ0889143,20,L,29-04-2023 01:11
IGOJO16374,27-04-2023 15:56,30-04-2023 15:56,SMDK8328722,20,L,28-04-2023 23:57
IGOJO16374,27-04-2023 15:56,30-04-2023 15:56,RMSG0173649,20,L,27-04-2023 23:47
IGOJO16374,27-04-2023 15:56,30-04-2023 15:56,ZRJN5519355,20,L,29-04-2023 02:08
IGOJO16374,27-04-2023 15:56,30-04-2023 15:56,DSRV0625877,20,L,29-04-2023 01:00
IGOJO16374,27-04-2023 15:56,30-04-2023 15:56,TPRM5743855,20,L,29-04-2023 00:05
IGOJO16374,27-04-2023 15:56,30-04-2023 15:56,UYFU7709429,20,L,29-04-2023 00:01
IGOJO16374,27-04-2023 15:56,30-04-2023 15:56,EGRP2170936,20,L,29-04-2023 01:21
MTZEFS18708,27-04-2023 16:15,30-04-2023 16:15,LENI6408378,40,E,27-04-2023 14:46
MTZEFS18712,27-04-2023 16:29,30-04-2023 16:29,GKXW7456839,40,E,27-04-2023 15:06
IGOJO03597,21-04-2023 15:19,24-04-2023 15:19,ANZV7983290,40,L,27-04-2023 21:13
IGOJO03597,21-04-2023 15:19,24-04-2023 15:19,LCZM6485120,40,L,27-04-2023 17:07
IGOJO03597,21-04-2023 15:19,24-04-2023 15:19,WHHK8735081,40,L,27-04-2023 17:08
IGOJO03597,21-04-2023 15:19,24-04-2023 15:19,SSRI4124446,40,L,27-04-2023 17:10
IGOJO03597,21-04-2023 15:19,24-04-2023 15:19,RUJZ9521350,40,L,27-04-2023 21:10
EXP37059-129746,21-04-2023 17:53,21-04-2023 17:53,APGA1683066,40,L,24-04-2023 13:02
EXP37106-129816,21-04-2023 19:47,21-04-2023 19:47,UKRS0342922,20,L,24-04-2023 12:12
EFS18508-244744-434906,18-04-2023 02:41,21-04-2023 02:41,SFRY0241277,40,L,27-04-2023 00:33
IGOJO16215,24-04-2023 17:07,27-04-2023 17:07,PNYJ9413882,20,L,26-04-2023 07:46
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,ODWH2545654,40,L,25-04-2023 02:31
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,KLAD6218844,40,L,25-04-2023 02:47
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,KKCJ2603725,40,L,26-04-2023 01:30
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,FWYI6768619,40,L,25-04-2023 06:28
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,IONA8019494,40,L,26-04-2023 02:05
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,CGKQ5960660,40,L,26-04-2023 00:14
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,BTQZ5126041,40,L,25-04-2023 02:15
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,PHMS9143882,40,L,26-04-2023 01:51
IGOJO16218,24-04-2023 17:37,27-04-2023 17:37,DMMF1685158,40,L,25-04-2023 02:30
EXP36941-129681,25-04-2023 21:57,25-04-2023 21:57,XWUE1118336,20,L,26-04-2023 09:08
IGOJO03603,26-04-2023 14:32,29-04-2023 14:32,OUYA2683538,40,L,26-04-2023 13:08
IGOJO03603,26-04-2023 14:32,29-04-2023 14:32,DAJY4409330,40,L,26-04-2023 13:08
IGOJO03603,26-04-2023 14:32,29-04-2023 14:32,WAYG3759704,40,L,26-04-2023 13:07
IGOJO03603,26-04-2023 14:32,29-04-2023 14:32,JOSF6632066,40,L,26-04-2023 13:08
IGOJO03603,26-04-2023 14:32,29-04-2023 14:32,TEIS6704514,40,L,26-04-2023 13:07
EXP37001-129637,26-04-2023 15:41,26-04-2023 15:41,JTXF7019343,20,L,27-04-2023 09:15
EXP37001-129637,26-04-2023 15:41,26-04-2023 15:41,HXIS7365508,20,L,27-04-2023 09:13
EXP37001-129637,26-04-2023 15:41,26-04-2023 15:41,UMRW2533220,20,L,27-04-2023 09:16
EXP37001-129637,26-04-2023 15:41,26-04-2023 15:41,PDLW9099199,20,L,27-04-2023 09:19
EXP37001-129637,26-04-2023 15:41,26-04-2023 15:41,XEGO6331277,20,L,27-04-2023 09:13
IGOJO16355,27-04-2023 12:56,30-04-2023 12:56,DILT8451027,20,L,27-04-2023 19:29
IGOJO16355,27-04-2023 12:56,30-04-2023 12:56,ITDW0991052,20,L,28-04-2023 18:00
IGOJO16355,27-04-2023 12:56,30-04-2023 12:56,TIZA7016192,20,L,28-04-2023 17:57
IGOJO16355,27-04-2023 12:56,30-04-2023 12:56,KBCR6730493,20,L,28-04-2023 17:59
IGOJO16355,27-04-2023 12:56,30-04-2023 12:56,TERG0982148,20,L,28-04-2023 17:58
IGOJO16355,27-04-2023 12:56,30-04-2023 12:56,JAFI1854480,20,L,28-04-2023 17:58
IGOJO16355,27-04-2023 12:56,30-04-2023 12:56,HNSX1738056,20,L,28-04-2023 17:59
IGOJO16414,28-04-2023 15:40,01-05-2023 15:40,KNMA4131572,20,L,29-04-2023 21:55
EXP37330-130287,28-04-2023 17:04,28-04-2023 17:04,EQZL0633627,40,L,29-04-2023 10:45
EFS18550-245185-418785,19-04-2023 23:37,22-04-2023 23:37,DNHL7444034,20,L,27-04-2023 12:33
EFS36518,27-04-2023 11:47,30-04-2023 11:47,SSND5446877,20,E,27-04-2023 11:52
EFS36518,27-04-2023 11:47,30-04-2023 11:47,DISI7296320,20,E,27-04-2023 15:00
EFS18639-245512-439006,24-04-2023 12:28,27-04-2023 12:28,ABHC5366487,20,L,30-04-2023 15:12
ALO19303-130214-443477,22-04-2023 09:37,25-04-2023 09:37,KHFO6682818,40,L,27-04-2023 12:27
EFS18628-245855-442326,24-04-2023 01:23,27-04-2023 01:23,ELKL4529229,40,L,27-04-2023 12:25
IGOJO16356,27-04-2023 13:17,30-04-2023 13:17,SPDO8342254,20,L,27-04-2023 16:52
IGOJO16370,27-04-2023 15:21,30-04-2023 15:21,ECEW9859365,20,L,30-04-2023 00:14
IGOJO16370,27-04-2023 15:21,30-04-2023 15:21,AKQS7402207,20,L,28-04-2023 00:49
IGOJO16371,27-04-2023 15:31,30-04-2023 15:31,JVME2423414,20,L,28-04-2023 15:03
EXP37294-130236,27-04-2023 15:44,27-04-2023 15:44,HTGD5513402,40,L,28-04-2023 08:17
EXP37294-130236,27-04-2023 15:44,27-04-2023 15:44,QILO5736296,40,L,28-04-2023 08:14
EXP37294-130236,27-04-2023 15:44,27-04-2023 15:44,YOKV6861837,40,L,28-04-2023 08:14
EXP37294-130236,27-04-2023 15:44,27-04-2023 15:44,WPUO5972880,40,L,28-04-2023 08:16
IGOJO16170,21-04-2023 17:04,24-04-2023 17:04,XDOI3459934,40,L,24-04-2023 21:39
IGOJO16170,21-04-2023 17:04,24-04-2023 17:04,HZKX3490718,40,L,25-04-2023 04:04
IGOJO16170,21-04-2023 17:04,24-04-2023 17:04,AUVL2293763,40,L,24-04-2023 21:39
IGOJO16170,21-04-2023 17:04,24-04-2023 17:04,NTPE5987638,40,L,24-04-2023 14:01
EXP37072-129751,21-04-2023 17:14,21-04-2023 17:14,THWB4478394,40,L,24-04-2023 11:55
EFS36369,21-04-2023 17:14,24-04-2023 17:14,LEJT1824824,40,E,22-04-2023 01:13
EXP37027-129676,21-04-2023 17:32,21-04-2023 17:32,XZLB0860290,40,L,24-04-2023 11:49
EXP37044-129714,21-04-2023 17:34,21-04-2023 17:34,ECRQ2956731,40,L,24-04-2023 12:53
IGOJO16171,21-04-2023 17:37,24-04-2023 17:37,TZGO4233210,20,L,26-04-2023 05:49
IGOJO16171,21-04-2023 17:37,24-04-2023 17:37,MZWG6944040,20,L,26-04-2023 06:22
IGOJO16171,21-04-2023 17:37,24-04-2023 17:37,VUZC6157599,20,L,26-04-2023 06:26
IGOJO16171,21-04-2023 17:37,24-04-2023 17:37,VYCR1573387,20,L,26-04-2023 22:12
IGOJO16171,21-04-2023 17:37,24-04-2023 17:37,VQPX7852591,20,L,26-04-2023 05:50
IGOJO16171,21-04-2023 17:37,24-04-2023 17:37,BUVO0200612,20,L,26-04-2023 23:02
IGOJO16171,21-04-2023 17:37,24-04-2023 17:37,FAHZ4498670,20,L,26-04-2023 05:50
EXP36784-129193,21-04-2023 18:23,21-04-2023 18:23,KREJ2329104,20,L,24-04-2023 12:55
IGOJO16182,21-04-2023 18:38,24-04-2023 18:38,YLYC5161716,40,L,23-04-2023 02:57
IGOJO16182,21-04-2023 18:38,24-04-2023 18:38,WYIW5739542,40,L,23-04-2023 05:36
EXP37056-129743,24-04-2023 20:24,24-04-2023 20:24,GRCN1998902,40,L,25-04-2023 10:07
ALO19232-130022-442356,19-04-2023 16:02,22-04-2023 16:02,UFSK0783844,20,L,27-04-2023 00:25
ALO19288-130031-443420,21-04-2023 23:37,24-04-2023 23:37,TRHG8354562,40,L,27-04-2023 00:27
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,FTYW9823918,40,L,26-04-2023 05:51
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,VHVX3107352,40,L,27-04-2023 00:24
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,ORKU3199987,40,L,26-04-2023 07:33
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,ERAE2725379,40,L,26-04-2023 21:33
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,FUHD7817624,40,L,26-04-2023 07:34
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,BEBO9265777,40,L,26-04-2023 04:48
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,ZECU4261511,40,L,26-04-2023 08:36
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,GCXX1345918,40,L,26-04-2023 05:53
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,LLIT9621915,40,L,26-04-2023 03:24
IGOJO16278,25-04-2023 18:17,28-04-2023 18:17,KTEH0926130,40,L,27-04-2023 09:51
IGOJO16296,26-04-2023 13:19,29-04-2023 13:19,GPPA8179712,40,L,27-04-2023 02:40
IGOJO16296,26-04-2023 13:19,29-04-2023 13:19,VXAN5698407,40,L,27-04-2023 20:30
IGOJO16304,26-04-2023 15:53,29-04-2023 15:53,FPZX2347254,20,L,27-04-2023 09:09
EFS36502,26-04-2023 16:59,29-04-2023 16:59,VGYB0608092,20,E,27-04-2023 01:40
EFS36531,27-04-2023 16:46,30-04-2023 16:46,XWRH0140274,20,E,28-04-2023 02:51
EFS36531,27-04-2023 16:46,30-04-2023 16:46,BCMP1189929,20,E,27-04-2023 21:20
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,JHQW3440472,40,L,28-04-2023 00:34
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,XYOD7529122,40,L,28-04-2023 00:24
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,AZJW9238838,40,L,28-04-2023 00:08
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,GAPC2732817,40,L,28-04-2023 00:04
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,SBGZ1958846,40,L,27-04-2023 23:22
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,ACCJ8248404,40,L,28-04-2023 00:26
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,MENO8647110,40,L,27-04-2023 23:14
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,IZTI1606035,40,L,27-04-2023 23:21
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,TBUW3588296,40,L,27-04-2023 22:46
IGOJO16377,27-04-2023 17:13,30-04-2023 17:13,QTIP5135698,40,L,27-04-2023 23:18
IGOJO16380,27-04-2023 17:30,30-04-2023 17:30,RPYF5538138,20,L,29-04-2023 03:17
IGOJO16380,27-04-2023 17:30,30-04-2023 17:30,FIVG2179470,20,L,28-04-2023 04:33
IGOJO16380,27-04-2023 17:30,30-04-2023 17:30,LERK1841832,20,L,28-04-2023 00:54
IGOJO16380,27-04-2023 17:30,30-04-2023 17:30,TNWE6567029,20,L,28-04-2023 01:18
IGOJO16380,27-04-2023 17:30,30-04-2023 17:30,LZPT4549170,20,L,28-04-2023 00:29
IGOJO16380,27-04-2023 17:30,30-04-2023 17:30,ZVAO1456082,20,L,29-04-2023 03:23
